,_Index,relation_num,active_level
4128,4128,334,0
4129,4129,337,0
4130,4130,321,0
4131,4131,313,0
4132,4132,326,0
4133,4133,321,0
4134,4134,310,0
4135,4135,311,0
4136,4136,313,0
4137,4137,301,0
4138,4138,299,0
4139,4139,283,0
4140,4140,291,0
4141,4141,285,0
4142,4142,300,0
4143,4143,304,0
4144,4144,284,0
4145,4145,274,0
4146,4146,278,0
4147,4147,283,0
4148,4148,283,0
4149,4149,273,0
4150,4150,270,0
4151,4151,270,0
4152,4152,266,0
4153,4153,260,0
4154,4154,240,0
4155,4155,264,0
4156,4156,265,0
4157,4157,265,0
4158,4158,241,0
4159,4159,243,0
4160,4160,240,0
4161,4161,242,0
4162,4162,243,0
4163,4163,233,0
4164,4164,229,0
4165,4165,239,0
4166,4166,223,0
4167,4167,240,0
4168,4168,232,0
4169,4169,235,0
4170,4170,221,0
4171,4171,220,0
4172,4172,226,0
4173,4173,223,0
4174,4174,225,0
4175,4175,207,0
4176,4176,210,0
4177,4177,209,0
4178,4178,212,0
4179,4179,208,0
4180,4180,205,0
4181,4181,202,0
4182,4182,206,0
4183,4183,210,0
4184,4184,209,0
4185,4185,206,0
4186,4186,213,0
4187,4187,206,0
4188,4188,206,0
4189,4189,210,0
4190,4190,210,0
4191,4191,205,0
4192,4192,215,0
4193,4193,210,0
4194,4194,208,0
4195,4195,209,0
4196,4196,208,0
4197,4197,208,0
4198,4198,203,0
4199,4199,202,0
4200,4200,201,0
4201,4201,207,0
4202,4202,214,0
4203,4203,202,0
4204,4204,200,0
4205,4205,201,0
4206,4206,201,0
4207,4207,215,0
4208,4208,202,0
4209,4209,209,0
4210,4210,204,0
4211,4211,203,0
4212,4212,201,0
4213,4213,199,0
4214,4214,206,0
4215,4215,207,0
4216,4216,202,0
4217,4217,216,0
4218,4218,205,0
4219,4219,208,0
4220,4220,211,0
4221,4221,204,0
4222,4222,214,0
4223,4223,208,0
4224,4224,207,0
4225,4225,205,0
4226,4226,207,0
4227,4227,208,0
4228,4228,204,0
4229,4229,209,0
4230,4230,209,0
4231,4231,218,0
4232,4232,205,0
4233,4233,211,0
4234,4234,214,0
4235,4235,212,0
4236,4236,204,0
4237,4237,208,0
4238,4238,205,0
4239,4239,209,0
4240,4240,203,0
4241,4241,206,0
4242,4242,214,0
4243,4243,213,0
4244,4244,214,0
4245,4245,198,0
4246,4246,210,0
4247,4247,210,0
4248,4248,214,0
4249,4249,213,0
4250,4250,212,0
4251,4251,206,0
4252,4252,206,0
4253,4253,203,0
4254,4254,206,0
4255,4255,203,0
4256,4256,209,0
4257,4257,202,0
4258,4258,210,0
4259,4259,218,0
4260,4260,208,0
4261,4261,206,0
4262,4262,204,0
4263,4263,214,0
4264,4264,204,0
4265,4265,205,0
4266,4266,201,0
4267,4267,223,0
4268,4268,216,0
4269,4269,211,0
4270,4270,206,0
4271,4271,207,0
4272,4272,210,0
4273,4273,207,0
4274,4274,217,0
4275,4275,207,0
4276,4276,221,0
4277,4277,206,0
4278,4278,199,0
4279,4279,206,0
4280,4280,217,0
4281,4281,224,0
4282,4282,232,0
4283,4283,227,0
4284,4284,233,0
4285,4285,232,0
4286,4286,246,0
4287,4287,274,0
4288,4288,266,0
4289,4289,273,0
4290,4290,287,0
4291,4291,280,0
4292,4292,262,0
4293,4293,284,0
4294,4294,303,0
4295,4295,310,0
4296,4296,295,0
4297,4297,318,0
4298,4298,308,0
4299,4299,322,0
4300,4300,304,0
4301,4301,304,0
4302,4302,326,0
4303,4303,337,0
4304,4304,330,0
4305,4305,333,0
4306,4306,349,0
4307,4307,355,0
4308,4308,377,0
4309,4309,371,0
4310,4310,387,0
4311,4311,398,0
4312,4312,397,0
4313,4313,395,0
4314,4314,402,0
4315,4315,430,0
4316,4316,418,0
4317,4317,404,0
4318,4318,425,0
4319,4319,422,0
4320,4320,448,0
4321,4321,438,0
4322,4322,462,0
4323,4323,477,0
4324,4324,463,0
4325,4325,478,0
4326,4326,487,0
4327,4327,490,0
4328,4328,492,0
4329,4329,495,0
4330,4330,486,0
4331,4331,489,0
4332,4332,493,0
4333,4333,497,0
4334,4334,488,0
4335,4335,483,0
4336,4336,488,0
4337,4337,489,0
4338,4338,476,0
4339,4339,483,0
4340,4340,493,0
4341,4341,492,0
4342,4342,484,0
4343,4343,476,0
4344,4344,494,0
4345,4345,471,0
4346,4346,486,0
4347,4347,499,0
4348,4348,489,0
4349,4349,482,0
4350,4350,483,0
4351,4351,490,0
4352,4352,484,0
4353,4353,498,0
4354,4354,504,0
4355,4355,486,0
4356,4356,492,0
4357,4357,479,0
4358,4358,484,0
4359,4359,489,0
4360,4360,483,0
4361,4361,485,0
4362,4362,482,0
4363,4363,486,0
4364,4364,490,0
4365,4365,489,0
4366,4366,489,0
4367,4367,491,0
4368,4368,487,0
4369,4369,482,0
4370,4370,481,0
4371,4371,481,0
4372,4372,497,0
4373,4373,492,0
4374,4374,482,0
4375,4375,487,0
4376,4376,476,0
4377,4377,497,0
4378,4378,488,0
4379,4379,477,0
4380,4380,483,0
4381,4381,475,0
4382,4382,490,0
4383,4383,478,0
4384,4384,473,0
4385,4385,484,0
4386,4386,478,0
4387,4387,482,0
4388,4388,479,0
4389,4389,486,0
4390,4390,489,0
4391,4391,480,0
4392,4392,478,0
4393,4393,482,0
4394,4394,487,0
4395,4395,493,0
4396,4396,479,0
4397,4397,475,0
4398,4398,487,0
4399,4399,493,0
4400,4400,481,0
4401,4401,487,0
4402,4402,478,0
4403,4403,483,0
4404,4404,476,0
4405,4405,491,0
4406,4406,485,0
4407,4407,487,0
4408,4408,479,0
4409,4409,488,0
4410,4410,479,0
4411,4411,488,0
4412,4412,484,0
4413,4413,489,0
4414,4414,482,0
4415,4415,485,0
4416,4416,497,0
4417,4417,495,0
4418,4418,489,0
4419,4419,484,0
4420,4420,495,0
4421,4421,486,0
4422,4422,485,0
4423,4423,479,0
4424,4424,495,0
4425,4425,496,0
4426,4426,506,0
4427,4427,487,0
4428,4428,482,0
4429,4429,487,0
4430,4430,484,0
4431,4431,488,0
4432,4432,477,0
4433,4433,480,0
4434,4434,489,0
4435,4435,489,0
4436,4436,483,0
4437,4437,474,0
4438,4438,482,0
4439,4439,492,0
4440,4440,469,0
4441,4441,484,0
4442,4442,479,0
4443,4443,492,0
4444,4444,482,0
4445,4445,492,0
4446,4446,482,0
4447,4447,473,0
4448,4448,483,0
4449,4449,469,0
4450,4450,499,0
4451,4451,480,0
4452,4452,477,0
4453,4453,480,0
4454,4454,486,0
4455,4455,491,0
4456,4456,482,0
4457,4457,471,0
4458,4458,484,0
4459,4459,475,0
4460,4460,483,0
4461,4461,484,0
4462,4462,493,0
4463,4463,495,0
4464,4464,497,0
4465,4465,490,0
4466,4466,477,0
4467,4467,482,0
4468,4468,494,0
4469,4469,484,0
4470,4470,469,0
4471,4471,472,0
4472,4472,487,0
4473,4473,493,0
4474,4474,483,0
4475,4475,486,0
4476,4476,498,0
4477,4477,491,0
4478,4478,482,0
4479,4479,481,0
4480,4480,474,0
4481,4481,470,0
4482,4482,462,0
4483,4483,467,0
4484,4484,446,0
4485,4485,461,0
4486,4486,445,0
4487,4487,433,0
4488,4488,428,0
4489,4489,448,0
4490,4490,424,0
4491,4491,421,0
4492,4492,422,0
4493,4493,427,0
4494,4494,431,0
4495,4495,429,0
4496,4496,422,0
4497,4497,409,0
4498,4498,419,0
4499,4499,388,0
4500,4500,405,0
4501,4501,384,0
4502,4502,393,0
4503,4503,390,0
4504,4504,400,0
4505,4505,383,0
4506,4506,396,0
4507,4507,379,0
4508,4508,375,0
4509,4509,386,0
4510,4510,390,0
4511,4511,356,0
4512,4512,366,0
4513,4513,375,0
4514,4514,347,0
4515,4515,330,0
4516,4516,374,0
4517,4517,359,0
4518,4518,365,0
4519,4519,348,0
4520,4520,343,0
4521,4521,335,0
4522,4522,354,0
4523,4523,333,0
4524,4524,344,0
4525,4525,340,0
4526,4526,326,0
4527,4527,333,0
4528,4528,326,0
4529,4529,346,0
4530,4530,334,0
4531,4531,325,0
4532,4532,342,0
4533,4533,335,0
4534,4534,326,0
4535,4535,336,0
4536,4536,340,0
4537,4537,333,0
4538,4538,331,0
4539,4539,331,0
4540,4540,331,0
4541,4541,338,0
4542,4542,339,0
4543,4543,330,0
4544,4544,342,0
4545,4545,341,0
4546,4546,334,0
4547,4547,327,0
4548,4548,331,0
4549,4549,331,0
4550,4550,342,0
4551,4551,331,0
4552,4552,344,0
4553,4553,333,0
4554,4554,332,0
4555,4555,330,0
4556,4556,333,0
4557,4557,332,0
4558,4558,343,0
4559,4559,337,0
4560,4560,334,0
4561,4561,333,0
4562,4562,339,0
4563,4563,340,0
4564,4564,340,0
4565,4565,341,0
4566,4566,328,0
4567,4567,334,0
4568,4568,330,0
4569,4569,320,0
4570,4570,326,0
4571,4571,333,0
4572,4572,333,0
4573,4573,342,0
4574,4574,340,0
4575,4575,339,0
4576,4576,335,0
4577,4577,339,0
4578,4578,343,0
4579,4579,327,0
4580,4580,335,0
4581,4581,333,0
4582,4582,332,0
4583,4583,345,0
4584,4584,334,0
4585,4585,333,0
4586,4586,339,0
4587,4587,338,0
4588,4588,337,0
4589,4589,329,0
4590,4590,330,0
4591,4591,333,0
4592,4592,335,0
4593,4593,336,0
4594,4594,333,0
4595,4595,337,0
4596,4596,340,0
4597,4597,331,0
4598,4598,335,0
4599,4599,333,0
4600,4600,342,0
4601,4601,330,0
4602,4602,337,0
4603,4603,339,0
4604,4604,337,0
4605,4605,338,0
4606,4606,341,0
4607,4607,334,0
4608,4608,329,0
4609,4609,329,0
4610,4610,337,0
4611,4611,337,0
4612,4612,330,0
4613,4613,344,0
4614,4614,351,0
4615,4615,331,0
4616,4616,338,0
4617,4617,333,0
4618,4618,332,0
4619,4619,336,0
4620,4620,335,0
4621,4621,327,0
4622,4622,342,0
4623,4623,337,0
4624,4624,333,0
4625,4625,323,0
4626,4626,330,0
4627,4627,333,0
4628,4628,340,0
4629,4629,371,0
4630,4630,386,0
4631,4631,396,0
4632,4632,424,0
4633,4633,453,0
4634,4634,489,0
4635,4635,492,0
4636,4636,508,0
4637,4637,548,0
4638,4638,571,0
4639,4639,598,0
4640,4640,598,0
4641,4641,625,0
4642,4642,650,0
4643,4643,657,0
4644,4644,717,1
4645,4645,729,1
4646,4646,704,0
4647,4647,757,1
4648,4648,800,1
4649,4649,815,1
4650,4650,850,1
4651,4651,856,1
4652,4652,902,1
4653,4653,875,1
4654,4654,928,1
4655,4655,980,1
4656,4656,990,1
4657,4657,1021,1
4658,4658,1058,1
4659,4659,1085,1
4660,4660,1104,1
4661,4661,1128,1
4662,4662,1168,1
4663,4663,1183,1
4664,4664,1195,1
4665,4665,1246,2
4666,4666,1289,2
4667,4667,1299,2
4668,4668,1338,2
4669,4669,1361,2
4670,4670,1367,2
4671,4671,1397,2
4672,4672,1411,2
4673,4673,1460,2
4674,4674,1525,2
4675,4675,1527,2
4676,4676,1526,2
4677,4677,1585,2
4678,4678,1575,2
4679,4679,1572,2
4680,4680,1588,2
4681,4681,1580,2
4682,4682,1585,2
4683,4683,1581,2
4684,4684,1565,2
4685,4685,1592,2
4686,4686,1585,2
4687,4687,1559,2
4688,4688,1596,2
4689,4689,1584,2
4690,4690,1610,2
4691,4691,1585,2
4692,4692,1595,2
4693,4693,1592,2
4694,4694,1592,2
4695,4695,1591,2
4696,4696,1577,2
4697,4697,1563,2
4698,4698,1561,2
4699,4699,1610,2
4700,4700,1568,2
4701,4701,1583,2
4702,4702,1602,2
4703,4703,1589,2
4704,4704,1584,2
4705,4705,1582,2
4706,4706,1579,2
4707,4707,1574,2
4708,4708,1561,2
4709,4709,1574,2
4710,4710,1583,2
4711,4711,1584,2
4712,4712,1575,2
4713,4713,1579,2
4714,4714,1590,2
4715,4715,1612,2
4716,4716,1569,2
4717,4717,1568,2
4718,4718,1599,2
4719,4719,1612,2
4720,4720,1575,2
4721,4721,1567,2
4722,4722,1614,2
4723,4723,1580,2
4724,4724,1578,2
4725,4725,1575,2
4726,4726,1577,2
4727,4727,1586,2
4728,4728,1594,2
4729,4729,1566,2
4730,4730,1596,2
4731,4731,1598,2
4732,4732,1604,2
4733,4733,1570,2
4734,4734,1571,2
4735,4735,1574,2
4736,4736,1564,2
4737,4737,1595,2
4738,4738,1573,2
4739,4739,1589,2
4740,4740,1590,2
4741,4741,1557,2
4742,4742,1581,2
4743,4743,1576,2
4744,4744,1566,2
4745,4745,1592,2
4746,4746,1590,2
4747,4747,1580,2
4748,4748,1587,2
4749,4749,1563,2
4750,4750,1564,2
4751,4751,1578,2
4752,4752,1590,2
4753,4753,1601,2
4754,4754,1616,2
4755,4755,1582,2
4756,4756,1595,2
4757,4757,1581,2
4758,4758,1579,2
4759,4759,1588,2
4760,4760,1581,2
4761,4761,1568,2
4762,4762,1567,2
4763,4763,1576,2
4764,4764,1586,2
4765,4765,1573,2
4766,4766,1569,2
4767,4767,1572,2
4768,4768,1571,2
4769,4769,1551,2
4770,4770,1559,2
4771,4771,1576,2
4772,4772,1599,2
4773,4773,1584,2
4774,4774,1586,2
4775,4775,1593,2
4776,4776,1576,2
4777,4777,1581,2
4778,4778,1596,2
4779,4779,1584,2
4780,4780,1593,2
4781,4781,1562,2
4782,4782,1592,2
4783,4783,1566,2
4784,4784,1573,2
4785,4785,1570,2
4786,4786,1581,2
4787,4787,1576,2
4788,4788,1591,2
4789,4789,1568,2
4790,4790,1564,2
4791,4791,1583,2
4792,4792,1597,2
4793,4793,1570,2
4794,4794,1556,2
4795,4795,1596,2
4796,4796,1578,2
4797,4797,1597,2
4798,4798,1582,2
4799,4799,1583,2
4800,4800,1583,2
4801,4801,1597,2
4802,4802,1564,2
4803,4803,1587,2
4804,4804,1578,2
4805,4805,1576,2
4806,4806,1579,2
4807,4807,1594,2
4808,4808,1573,2
4809,4809,1583,2
4810,4810,1576,2
4811,4811,1601,2
4812,4812,1560,2
4813,4813,1597,2
4814,4814,1554,2
4815,4815,1575,2
4816,4816,1572,2
4817,4817,1567,2
4818,4818,1578,2
4819,4819,1577,2
4820,4820,1587,2
4821,4821,1574,2
4822,4822,1600,2
4823,4823,1576,2
4824,4824,1595,2
4825,4825,1565,2
4826,4826,1562,2
4827,4827,1572,2
4828,4828,1570,2
4829,4829,1590,2
4830,4830,1556,2
4831,4831,1589,2
4832,4832,1581,2
4833,4833,1568,2
4834,4834,1593,2
4835,4835,1582,2
4836,4836,1560,2
4837,4837,1574,2
4838,4838,1580,2
4839,4839,1592,2
4840,4840,1584,2
4841,4841,1575,2
4842,4842,1580,2
4843,4843,1589,2
4844,4844,1581,2
4845,4845,1584,2
4846,4846,1570,2
4847,4847,1584,2
4848,4848,1583,2
4849,4849,1581,2
4850,4850,1578,2
4851,4851,1591,2
4852,4852,1582,2
4853,4853,1591,2
4854,4854,1565,2
4855,4855,1597,2
4856,4856,1580,2
4857,4857,1582,2
4858,4858,1580,2
4859,4859,1577,2
4860,4860,1584,2
4861,4861,1574,2
4862,4862,1593,2
4863,4863,1597,2
4864,4864,1582,2
4865,4865,1569,2
4866,4866,1578,2
4867,4867,1574,2
4868,4868,1592,2
4869,4869,1588,2
4870,4870,1598,2
4871,4871,1579,2
4872,4872,1580,2
4873,4873,1586,2
4874,4874,1594,2
4875,4875,1575,2
4876,4876,1597,2
4877,4877,1551,2
4878,4878,1573,2
4879,4879,1531,2
4880,4880,1529,2
4881,4881,1484,2
4882,4882,1474,2
4883,4883,1477,2
4884,4884,1435,2
4885,4885,1422,2
4886,4886,1411,2
4887,4887,1340,2
4888,4888,1360,2
4889,4889,1326,2
4890,4890,1311,2
4891,4891,1271,2
4892,4892,1254,2
4893,4893,1251,2
4894,4894,1216,1
4895,4895,1213,1
4896,4896,1214,1
4897,4897,1160,1
4898,4898,1164,1
4899,4899,1195,1
4900,4900,1099,1
4901,4901,1102,1
4902,4902,1124,1
4903,4903,1070,1
4904,4904,1045,1
4905,4905,1034,1
4906,4906,1026,1
4907,4907,1011,1
4908,4908,1008,1
4909,4909,971,1
4910,4910,974,1
4911,4911,967,1
4912,4912,933,1
4913,4913,921,1
4914,4914,927,1
4915,4915,903,1
4916,4916,897,1
4917,4917,876,1
4918,4918,871,1
4919,4919,845,1
4920,4920,880,1
4921,4921,854,1
4922,4922,828,1
4923,4923,825,1
4924,4924,819,1
4925,4925,810,1
4926,4926,796,1
4927,4927,795,1
4928,4928,804,1
4929,4929,802,1
4930,4930,786,1
4931,4931,817,1
4932,4932,795,1
4933,4933,797,1
4934,4934,794,1
4935,4935,787,1
4936,4936,797,1
4937,4937,798,1
4938,4938,780,1
4939,4939,791,1
4940,4940,790,1
4941,4941,815,1
4942,4942,801,1
4943,4943,791,1
4944,4944,789,1
4945,4945,805,1
4946,4946,802,1
4947,4947,775,1
4948,4948,823,1
4949,4949,793,1
4950,4950,805,1
4951,4951,796,1
4952,4952,800,1
4953,4953,792,1
4954,4954,791,1
4955,4955,786,1
4956,4956,804,1
4957,4957,793,1
4958,4958,799,1
4959,4959,800,1
4960,4960,806,1
4961,4961,787,1
4962,4962,784,1
4963,4963,789,1
4964,4964,784,1
4965,4965,794,1
4966,4966,816,1
4967,4967,792,1
4968,4968,804,1
4969,4969,799,1
4970,4970,786,1
4971,4971,790,1
4972,4972,781,1
4973,4973,804,1
4974,4974,791,1
4975,4975,787,1
4976,4976,790,1
4977,4977,793,1
4978,4978,807,1
4979,4979,785,1
4980,4980,782,1
4981,4981,790,1
4982,4982,784,1
4983,4983,787,1
4984,4984,785,1
4985,4985,775,1
4986,4986,778,1
4987,4987,785,1
4988,4988,807,1
4989,4989,802,1
4990,4990,802,1
4991,4991,792,1
4992,4992,792,1
4993,4993,782,1
4994,4994,791,1
4995,4995,807,1
4996,4996,778,1
4997,4997,799,1
4998,4998,790,1
4999,4999,779,1
5000,5000,785,1
5001,5001,789,1
5002,5002,789,1
5003,5003,786,1
5004,5004,795,1
5005,5005,793,1
5006,5006,793,1
5007,5007,791,1
5008,5008,800,1
5009,5009,790,1
5010,5010,793,1
5011,5011,772,1
5012,5012,784,1
5013,5013,785,1
5014,5014,800,1
5015,5015,801,1
5016,5016,802,1
5017,5017,795,1
5018,5018,787,1
5019,5019,807,1
5020,5020,789,1
5021,5021,800,1
5022,5022,790,1
5023,5023,792,1
5024,5024,811,1
5025,5025,806,1
5026,5026,799,1
5027,5027,783,1
5028,5028,791,1
5029,5029,793,1
5030,5030,789,1
5031,5031,787,1
5032,5032,787,1
5033,5033,790,1
5034,5034,794,1
5035,5035,794,1
5036,5036,784,1
5037,5037,798,1
5038,5038,792,1
5039,5039,802,1
5040,5040,791,1
5041,5041,800,1
5042,5042,772,1
5043,5043,800,1
5044,5044,829,1
5045,5045,791,1
5046,5046,790,1
5047,5047,789,1
5048,5048,794,1
5049,5049,799,1
5050,5050,805,1
5051,5051,795,1
5052,5052,791,1
5053,5053,794,1
5054,5054,790,1
5055,5055,806,1
5056,5056,797,1
5057,5057,798,1
5058,5058,805,1
5059,5059,788,1
5060,5060,779,1
5061,5061,792,1
5062,5062,786,1
5063,5063,792,1
5064,5064,787,1
5065,5065,780,1
5066,5066,793,1
5067,5067,794,1
5068,5068,803,1
5069,5069,796,1
5070,5070,819,1
5071,5071,785,1
5072,5072,797,1
5073,5073,796,1
5074,5074,819,1
5075,5075,789,1
5076,5076,789,1
5077,5077,806,1
5078,5078,788,1
5079,5079,787,1
5080,5080,796,1
5081,5081,771,1
5082,5082,787,1
5083,5083,793,1
5084,5084,798,1
5085,5085,788,1
5086,5086,816,1
5087,5087,785,1
5088,5088,788,1
5089,5089,788,1
5090,5090,794,1
5091,5091,782,1
5092,5092,796,1
5093,5093,800,1
5094,5094,784,1
5095,5095,801,1
5096,5096,785,1
5097,5097,799,1
5098,5098,787,1
5099,5099,793,1
5100,5100,800,1
5101,5101,791,1
5102,5102,795,1
5103,5103,779,1
5104,5104,783,1
5105,5105,795,1
5106,5106,789,1
5107,5107,791,1
5108,5108,797,1
5109,5109,789,1
5110,5110,783,1
5111,5111,788,1
5112,5112,797,1
5113,5113,786,1
5114,5114,788,1
5115,5115,792,1
5116,5116,791,1
5117,5117,798,1
5118,5118,792,1
5119,5119,804,1
5120,5120,795,1
5121,5121,809,1
5122,5122,804,1
5123,5123,795,1
5124,5124,807,1
5125,5125,791,1
5126,5126,797,1
5127,5127,777,1
5128,5128,792,1
5129,5129,798,1
5130,5130,788,1
5131,5131,790,1
5132,5132,794,1
5133,5133,808,1
5134,5134,791,1
5135,5135,789,1
5136,5136,797,1
5137,5137,792,1
5138,5138,789,1
5139,5139,787,1
5140,5140,774,1
5141,5141,795,1
5142,5142,791,1
5143,5143,792,1
5144,5144,802,1
5145,5145,780,1
5146,5146,797,1
5147,5147,787,1
5148,5148,778,1
5149,5149,792,1
5150,5150,798,1
5151,5151,798,1
5152,5152,787,1
5153,5153,797,1
5154,5154,794,1
5155,5155,798,1
5156,5156,793,1
5157,5157,787,1
5158,5158,797,1
5159,5159,808,1
5160,5160,778,1
5161,5161,794,1
5162,5162,795,1
5163,5163,792,1
5164,5164,773,1
5165,5165,786,1
5166,5166,786,1
5167,5167,784,1
5168,5168,801,1
5169,5169,786,1
5170,5170,794,1
5171,5171,810,1
5172,5172,794,1
5173,5173,797,1
5174,5174,789,1
5175,5175,806,1
5176,5176,792,1
5177,5177,810,1
